Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,6,0,12 Yard Run,(7:46) (Shotgun) B.Robinson left guard to WAS 28 for 12 yards (B.St-Juste).,2nd & 5 at WAS 40
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,7,0,6 Yard Run,(7:00) (Shotgun) T.Allgeier right end to WAS 22 for 6 yards (D.Payne).,1st & 10 at WAS 28
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,8,0,10 Yard Penalty,"(6:20) M.Penix pass incomplete short right to K.Hodge.
PENALTY on WAS-D.Fowler, Roughing the Passer, 10 yards, enforced at WAS 22 - No Play.",2nd & 4 at WAS 22
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,9,0,8 Yard Run,(6:17) B.Robinson right end pushed ob at WAS 4 for 8 yards (B.St-Juste).,1st & 10 at WAS 12
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,10,0,3 Yard Run,"(5:38) B.Robinson right end for 4 yards, TOUCHDOWN.
The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED.
B.Robinson right end pushed ob at WAS 1 for 3 yards (B.St-Juste).",2nd & 2 at WAS 4
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,11,0,Run for No Gain,(5:08) M.Penix left guard to WAS 1 for no gain (C.Ferrell; B.Wagner).,1st & 1 at WAS 1
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,12,0,Touchdown Falcons,"(4:27) (No Huddle, Shotgun) B.Robinson right end for 1 yard, TOUCHDOWN.",2nd & 1 at WAS 1
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,13,1,Extra Point Good,"R.Patterson extra point is GOOD, Center-L.McCullough, Holder-B.Pinion.",XP attempt from WAS 15
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the WAS 30.",Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,2,0,25 Yard Run,(4:24) (Shotgun) J.Daniels left end ran ob at ATL 45 for 25 yards (K.Elliss).,1st & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,3,0,-10 Yard Penalty,"(3:52) (No Huddle, Shotgun) B.Robinson left end to ATL 39 for 6 yards (D.Onyemata). WAS-T.Biadasz was injured during the play. 
PENALTY on WAS-B.Coleman, Offensive Holding, 10 yards, enforced at ATL 45 - No Play.",1st & 10 at ATL 45
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,4,0,-10 Yard Sack,(3:30) (Shotgun) J.Daniels sacked at WAS 35 for -10 yards (M.Judon).,1st & 20 at WAS 45
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,5,0,Pass Incomplete,(2:44) (Shotgun) J.Daniels pass incomplete short right.,2nd & 30 at WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,6,0,10 Yard Pass,"(2:38) (No Huddle, Shotgun) J.Daniels pass short right to O.Zaccheaus to WAS 45 for 10 yards (J.Bates; M.Hughes).",3rd & 30 at WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,3,WAS,0,7,0,Punt,"(2:00) T.Way punts 37 yards to ATL 18, Center-T.Ott, out of bounds.
PENALTY on WAS-D.Forrest, Offensive Holding, 10 yards, enforced at ATL 18.",4th & 20 at WAS 45
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,1,0,9 Yard Run,(1:53) (Shotgun) B.Robinson right end to ATL 37 for 9 yards (B.Wagner; J.Chinn).,1st & 10 at ATL 28
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,2,0,10 Yard Run,(1:18) (Shotgun) B.Robinson right tackle to ATL 47 for 10 yards (J.Chinn).,2nd & 1 at ATL 37
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,3,0,17 Yard Pass,"(:53) (No Huddle, Shotgun) M.Penix pass deep right to D.London ran ob at WAS 36 for 17 yards.",1st & 10 at ATL 47
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,4,0,12 Yard Pass,(:46) (Shotgun) M.Penix pass short right to D.Mooney to WAS 24 for 12 yards (M.Davis).,1st & 10 at WAS 36
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,5,0,3 Yard Pass,"(:20) (No Huddle, Shotgun) M.Penix pass short right to K.Pitts ran ob at WAS 21 for 3 yards.",1st & 10 at WAS 24
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,6,0,Pass Incomplete,(:16) (Shotgun) M.Penix pass incomplete short middle to B.Robinson (B.Wagner).,2nd & 7 at WAS 21
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,7,0,Pass Incomplete,(:11) (Shotgun) M.Penix pass incomplete deep left to D.London.,3rd & 7 at WAS 21
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,4,ATL,1,8,1,Field Goal,"(:06) R.Patterson 39 yard field goal is GOOD, Center-L.McCullough, Holder-B.Pinion.",4th & 7 at WAS 21
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,5,WAS,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the WAS 30.",Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,5,WAS,0,2,0,-1 Yard Run,(:02) J.Daniels kneels to WAS 29 for -1 yards.,1st & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,1,0,Kickoff,B.Pinion kicks 63 yards from ATL 35 to WAS 2. L.McCaffrey to WAS 31 for 29 yards (D.Alford; J.Bertrand).,Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,2,0,-10 Yard Penalty,"(14:54) (Shotgun) J.Daniels pass incomplete short right to O.Zaccheaus.
PENALTY on WAS-S.Cosmi, Offensive Holding, 10 yards, enforced at WAS 31 - No Play.",1st & 10 at WAS 31
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,3,0,5 Yard Pass,"(14:49) (No Huddle, Shotgun) J.Daniels pass short middle to B.Robinson to WAS 26 for 5 yards (A.Ebiketie).",1st & 20 at WAS 21
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,4,0,-7 Yard Sack,"(14:20) (No Huddle, Shotgun) J.Daniels sacked at WAS 19 for -7 yards (D.Onyemata).",2nd & 15 at WAS 26
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,5,0,5 Yard Penalty,"(13:46) (No Huddle, Shotgun) J.Daniels sacked at WAS 15 for -4 yards (A.Ebiketie).
PENALTY on ATL-D.Malone, Illegal Contact, 5 yards, enforced at WAS 19 - No Play.",3rd & 22 at WAS 19
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,6,0,Pass Incomplete,"(13:27) (No Huddle, Shotgun) J.Daniels pass incomplete short left to J.Crowder.",1st & 10 at WAS 24
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,7,0,10 Yard Run,"(13:22) (No Huddle, Shotgun) B.Robinson right end to WAS 34 for 10 yards (D.Malone; D.Alford).",2nd & 10 at WAS 24
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,8,0,-10 Yard Penalty,"(12:45) (No Huddle, Shotgun) O.Zaccheaus left end to WAS 45 for 11 yards (K.Street; K.Elliss).
PENALTY on WAS-K.Osborn, Offensive Holding, 10 yards, enforced at WAS 34 - No Play.",1st & 10 at WAS 34
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,9,0,37 Yard Pass,(12:21) (Shotgun) J.Daniels pass short left to Z.Ertz to ATL 39 for 37 yards (J.Bertrand).,1st & 20 at WAS 24
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,10,0,Pass Incomplete,"(11:32) (No Huddle, Shotgun) J.Daniels pass incomplete short left to J.McNichols.",1st & 10 at ATL 39
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,11,0,5 Yard Run,"(11:29) (No Huddle, Shotgun) J.McNichols right guard to ATL 34 for 5 yards (G.Jarrett).",2nd & 10 at ATL 39
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,12,0,9 Yard Run,"(10:55) (No Huddle, Shotgun) J.Daniels scrambles left end ran ob at ATL 25 for 9 yards (K.Elliss).",3rd & 5 at ATL 34
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,13,0,Pass Incomplete,"(10:14) (No Huddle, Shotgun) J.Daniels pass incomplete short right to T.McLaurin (A.Terrell).",1st & 10 at ATL 25
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,14,0,Pass Incomplete,"(10:11) (No Huddle, Shotgun) J.Daniels pass incomplete short middle to T.McLaurin.",2nd & 10 at ATL 25
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,15,0,9 Yard Pass,"(10:06) (No Huddle, Shotgun) J.Daniels pass short middle to J.Crowder to ATL 16 for 9 yards (M.Hughes).",3rd & 10 at ATL 25
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,16,0,4 Yard Run,(9:22) (No Huddle) T.Scott reported in as eligible.  J.Daniels right end ran ob at ATL 12 for 4 yards (J.Bates).,4th & 1 at ATL 16
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,17,0,3 Yard Run,"(8:43) (No Huddle, Shotgun) B.Robinson right guard to ATL 9 for 3 yards (D.Harris; E.Goldman).",1st & 10 at ATL 12
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,18,0,-1 Yard Sack,"(8:00) (No Huddle, Shotgun) J.Daniels sacked ob at ATL 10 for -1 yards (J.Bates).",2nd & 7 at ATL 9
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,19,0,Touchdown Commanders,"(7:19) (No Huddle, Shotgun) J.Daniels pass short left to Z.Ertz for 10 yards, TOUCHDOWN.",3rd & 8 at ATL 10
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,1,WAS,1,20,1,Extra Point Good,"Z.Gonzalez extra point is GOOD, Center-T.Ott, Holder-T.Way.",XP attempt from ATL 15
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,2,ATL,0,1,0,Kickoff,Z.Gonzalez kicks 67 yards from WAS 35 to ATL -2. A.Williams to ATL 29 for 31 yards (J.Reaves).,Kickoff from WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,2,ATL,0,2,0,1 Yard Run,(7:07) (Shotgun) B.Robinson left tackle to ATL 30 for 1 yard (J.Newton; D.Payne).,1st & 10 at ATL 29
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,2,ATL,0,3,0,4 Yard Pass,(6:22) (Shotgun) M.Penix pass short left to D.London to ATL 34 for 4 yards (M.Davis).,2nd & 9 at ATL 30
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,2,ATL,0,4,0,-6 Yard Sack,"(5:36) (Shotgun) M.Penix sacked at ATL 26 for -8 yards (D.Fowler). FUMBLES (D.Fowler), and recovers at ATL 28.
Penalty on ATL-M.Bergeron, Offensive Holding, declined.",3rd & 5 at ATL 34
2024,Week 17,SUN,12/29,Falcons,Commanders,3RD QUARTER,2,ATL,0,5,0,Punt,"(5:13) B.Pinion punts 42 yards to WAS 30, Center-L.McCullough, out of bounds.",4th & 11 at ATL 28
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,1,0,13 Yard Run,(5:06) (Shotgun) J.Daniels scrambles up the middle to WAS 43 for 13 yards (A.Terrell).,1st & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,2,0,-5 Yard Penalty,"(4:31) (No Huddle, Shotgun) PENALTY on WAS-S.Cosmi, False Start, 5 yards, enforced at WAS 43 - No Play.",1st & 10 at WAS 43
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,3,0,Pass Incomplete,"(4:15) (No Huddle, Shotgun) J.Daniels pass incomplete short middle to T.McLaurin (N.Landman).",1st & 15 at WAS 38
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,4,0,18 Yard Run,"(4:11) (No Huddle, Shotgun) J.Daniels scrambles right tackle pushed ob at ATL 44 for 18 yards (R.Grant).",2nd & 15 at WAS 38
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,5,0,2 Yard Run,"(3:29) (No Huddle, Shotgun) C.Rodriguez right tackle to ATL 42 for 2 yards (N.Landman).",1st & 10 at ATL 44
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,6,0,3 Yard Run,"(3:09) (No Huddle, Shotgun) J.Daniels scrambles right end to ATL 39 for 3 yards (L.Carter).",2nd & 8 at ATL 42
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,7,0,Pass Incomplete,"(2:21) (No Huddle, Shotgun) J.Daniels pass incomplete deep left to T.McLaurin.",3rd & 5 at ATL 39
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,8,0,6 Yard Pass,"(2:15) (No Huddle, Shotgun) J.Daniels pass short middle to J.McNichols to ATL 33 for 6 yards (J.Bates).",4th & 5 at ATL 39
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,9,0,6 Yard Pass,(1:38) (Shotgun) J.Daniels pass short right to O.Zaccheaus pushed ob at ATL 27 for 6 yards (D.Alford).,1st & 10 at ATL 33
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,10,0,8 Yard Run,(1:07) (No Huddle) O.Zaccheaus right end to ATL 19 for 8 yards (J.Bates; K.Elliss).,2nd & 4 at ATL 27
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,11,0,5 Yard Run,(:35) (No Huddle) J.Daniels right end ran ob at ATL 14 for 5 yards (K.Elliss).,1st & 10 at ATL 19
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,12,0,4 Yard Run,(15:00) (Shotgun) C.Rodriguez right tackle to ATL 10 for 4 yards (M.Judon).,2nd & 5 at ATL 14
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,13,0,2 Yard Run,"(14:21) (No Huddle, Shotgun) C.Rodriguez up the middle to ATL 8 for 2 yards (E.Goldman; G.Jarrett).",3rd & 1 at ATL 10
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,14,0,6 Yard Run,"(13:45) (No Huddle, Shotgun) C.Rodriguez left guard to ATL 2 for 6 yards (J.Simmons).",1st & 8 at ATL 8
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,15,0,Touchdown Commanders,"(13:08) (No Huddle) C.Rodriguez left end for 2 yards, TOUCHDOWN.",2nd & 2 at ATL 2
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,1,WAS,1,16,1,Extra Point Good,"Z.Gonzalez extra point is GOOD, Center-T.Ott, Holder-T.Way.",XP attempt from ATL 15
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,1,0,Kickoff,"Z.Gonzalez kicks 65 yards from WAS 35 to end zone, Touchback to the ATL 30.",Kickoff from WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,2,0,6 Yard Pass,(13:03) (Shotgun) M.Penix pass short middle to C.Woerner to ATL 36 for 6 yards (M.Davis).,1st & 10 at ATL 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,3,0,2 Yard Run,(12:26) (Shotgun) B.Robinson left end to ATL 38 for 2 yards (J.Allen).,2nd & 4 at ATL 36
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,4,0,13 Yard Pass,(11:45) (Shotgun) M.Penix pass short middle to R.McCloud to WAS 49 for 13 yards (M.Sainristil; J.Newton).,3rd & 2 at ATL 38
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,5,0,Pass Incomplete,"(11:08) (No Huddle, Shotgun) M.Penix pass incomplete short left to D.Mooney [D.Fowler].",1st & 10 at WAS 49
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,6,0,Pass Incomplete,(11:02) (Shotgun) M.Penix pass incomplete short middle to D.London (Q.Martin).,2nd & 10 at WAS 49
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,7,0,-6 Yard Sack,"(10:57) (Shotgun) M.Penix sacked at ATL 44 for -7 yards (D.Armstrong). FUMBLES (D.Armstrong) [D.Armstrong], recovered by ATL-D.Dalman at ATL 45.",3rd & 10 at WAS 49
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,2,ATL,0,8,0,Punt,"(10:12) B.Pinion punts 38 yards to WAS 17, Center-L.McCullough. J.Crowder to WAS 36 for 19 yards (A.Williams; J.Bertrand).",4th & 16 at ATL 45
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,1,0,16 Yard Pass,(10:02) (Shotgun) J.Daniels pass short middle to O.Zaccheaus to ATL 48 for 16 yards (J.Bates).,1st & 10 at WAS 36
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,2,0,7 Yard Run,"(9:21) (No Huddle, Shotgun) J.Daniels left end to ATL 41 for 7 yards (N.Landman).",1st & 10 at ATL 48
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,3,0,11 Yard Run,"(8:40) (No Huddle, Shotgun) B.Robinson left guard to ATL 30 for 11 yards (J.Simmons).",2nd & 3 at ATL 41
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,4,0,12 Yard Run,"(8:05) (No Huddle, Shotgun) B.Robinson left end to ATL 18 for 12 yards (K.Elliss).",1st & 10 at ATL 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,5,0,1 Yard Run,"(7:29) (No Huddle, Shotgun) B.Robinson right guard to ATL 17 for 1 yard (K.Street).",1st & 10 at ATL 18
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,6,0,14 Yard Pass,"(6:55) (No Huddle, Shotgun) J.Daniels pass short middle to J.Bates to ATL 3 for 14 yards (J.Simmons).",2nd & 9 at ATL 17
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,7,0,2 Yard Run,(6:07) (Shotgun) J.Daniels left tackle to ATL 1 for 2 yards (G.Jarrett; E.Goldman).,1st & 3 at ATL 3
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,8,0,-1 Yard Run,"(5:21) C.Paul reported in as eligible.  B.Robinson up the middle to ATL 2 for -1 yards (M.Judon, R.Orhorhoro).",2nd & 1 at ATL 1
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,9,0,-10 Yard Penalty,"(4:43) (No Huddle, Shotgun) J.Daniels pass short left to O.Zaccheaus for 2 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on WAS-S.Cosmi, Offensive Holding, 10 yards, enforced at ATL 2 - No Play.",3rd & 2 at ATL 2
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,10,0,Pass Incomplete,"(4:39) (No Huddle, Shotgun) J.Daniels pass incomplete short left to T.McLaurin.",3rd & 12 at ATL 12
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,3,WAS,1,11,1,Field Goal,"(4:35) Z.Gonzalez 31 yard field goal is GOOD, Center-T.Ott, Holder-T.Way.",4th & 12 at ATL 12
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,1,0,Kickoff,Z.Gonzalez kicks 60 yards from WAS 35 to ATL 5. A.Williams to ATL 32 for 27 yards (B.Tremayne).,Kickoff from WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,2,0,5 Yard Run,(4:25) (Shotgun) B.Robinson left end pushed ob at ATL 37 for 5 yards (M.Sainristil).,1st & 10 at ATL 32
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,3,0,Pass Incomplete,(4:18) (Shotgun) M.Penix pass incomplete deep right to D.London.,2nd & 5 at ATL 37
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,4,0,14 Yard Pass,(4:13) (Shotgun) M.Penix pass short left to D.London ran ob at WAS 49 for 14 yards.,3rd & 5 at ATL 37
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,5,0,-10 Yard Penalty,"(4:08) (Shotgun) M.Penix pass short left to K.Pitts to WAS 42 for 7 yards (M.Davis).
PENALTY on ATL-K.McGary, Offensive Holding, 10 yards, enforced at WAS 49 - No Play.",1st & 10 at WAS 49
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,6,0,6 Yard Pass,(3:57) (Shotgun) M.Penix pass short middle to B.Robinson to ATL 47 for 6 yards (D.Fowler; D.Armstrong).,1st & 20 at ATL 41
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,7,0,3 Yard Run,"(3:27) (No Huddle, Shotgun) M.Penix scrambles up the middle to 50 for 3 yards (J.Jean-Baptiste; D.Armstrong).",2nd & 14 at ATL 47
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,8,0,Pass Incomplete,(2:39) (Shotgun) M.Penix pass incomplete deep right to K.Pitts (J.Chinn).,3rd & 11 at 50
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,9,0,31 Yard Pass,(2:34) (Shotgun) M.Penix pass deep left to D.London pushed ob at WAS 19 for 31 yards (Q.Martin).,4th & 11 at 50
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,10,0,14 Yard Run,(2:25) R.McCloud right end pushed ob at WAS 5 for 14 yards (Q.Martin).,1st & 10 at WAS 19
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,11,0,Run for No Gain,"(2:19) (Shotgun) Direct snap to B.Robinson.  B.Robinson FUMBLES (Aborted) at WAS 10, and recovers at WAS 24. B.Robinson to WAS 26 for -2 yards (J.Holmes).",1st & 5 at WAS 5
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,12,0,13 Yard Pass,(2:00) (Shotgun) M.Penix pass short left to D.London to WAS 13 for 13 yards (M.Davis).,2nd & 26 at WAS 26
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,13,0,Pass Incomplete,"(1:27) (No Huddle, Shotgun) M.Penix pass incomplete short right to D.London.",3rd & 13 at WAS 13
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,14,0,Touchdown Falcons,"(1:23) (Shotgun) M.Penix pass short middle to K.Pitts for 13 yards, TOUCHDOWN.",4th & 13 at WAS 13
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,4,ATL,1,15,1,Extra Point Good,"R.Patterson extra point is GOOD, Center-L.McCullough, Holder-B.Pinion.",XP attempt from WAS 15
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,5,WAS,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the WAS 30.",Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,5,WAS,0,2,0,Sack,(1:19) (Shotgun) J.Daniels sacked at WAS 30 for 0 yards (A.Ebiketie).,1st & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,5,WAS,0,3,0,Pass Incomplete,"(:59) (No Huddle, Shotgun) J.Daniels pass incomplete short middle to T.McLaurin.",2nd & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,5,WAS,0,4,0,Pass Incomplete,(:55) (Shotgun) J.Daniels pass incomplete deep middle to O.Zaccheaus.,3rd & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,5,WAS,0,5,0,Punt,"(:50) T.Way punts 61 yards to ATL 9, Center-T.Ott. A.Williams to ATL 19 for 10 yards (P.Butler).",4th & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,1,0,25 Yard Pass,(:40) (Shotgun) M.Penix pass deep right to D.Mooney to ATL 44 for 25 yards (M.Davis).,1st & 10 at ATL 19
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,2,0,Pass Incomplete,"(:17) (No Huddle, Shotgun) M.Penix pass incomplete deep left to D.Mooney.",1st & 10 at ATL 44
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,3,0,Pass Incomplete,(:12) (Shotgun) M.Penix pass incomplete deep middle to D.London.,2nd & 10 at ATL 44
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,4,0,5 Yard Penalty,"(:07) (Shotgun) PENALTY on WAS-D.Payne, Neutral Zone Infraction, 5 yards, enforced at ATL 44 - No Play.",3rd & 10 at ATL 44
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,5,0,13 Yard Penalty,"(:07) (Shotgun) M.Penix pass incomplete deep right to D.Mooney [D.Armstrong].
PENALTY on WAS-M.Davis, Defensive Pass Interference, 13 yards, enforced at ATL 49 - No Play.",3rd & 5 at ATL 49
2024,Week 17,SUN,12/29,Falcons,Commanders,4TH QUARTER,6,ATL,0,6,0,Field Goal No Good,"(:02) R.Patterson 56 yard field goal is No Good, Short, Center-L.McCullough, Holder-B.Pinion.",1st & 10 at WAS 38
2024,Week 17,SUN,12/29,Falcons,Commanders,OVERTIME,1,WAS,1,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the WAS 30.",Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,OVERTIME,1,WAS,1,2,0,-5 Yard Penalty,"(10:00) (Shotgun) PENALTY on WAS-B.Coleman, False Start, 5 yards, enforced at WAS 30 - No Play.",1st & 10 at WAS 30
